user_id,first_name,last_name,email,phone,postal_code,registration_date,country,loyalty_tier,lifetime_value
USR-000760,Emily,Young,olee@example.net,733-409-8314,33254,2024-01-21,CA,silver,33.68
USR-000761,Sandra,Pope,kylerobinson@example.org,001-228-774-2565x6866,73088,2021-10-21,DE,platinum,244.47
USR-000762,Brandon,Ward,samantha38@example.org,275-901-5438x57818,60020,2024-09-15,CA,gold,57.83
USR-000763,Renee,Mcbride,lloydnichole@example.net,751-644-6619,14987,2023-11-15,US,gold,16.94
USR-000764,Austin,Dillon,asellers@example.org,(966)888-5455x3637,57328,2023-05-28,FR,silver,82.9
USR-000765,Christine,Bell,jacksonjeremy@example.com,001-323-881-6226x64849,13174,2023-03-01,US,bronze,19.79
USR-000766,Olivia,Dunn,richardjoseph@example.net,5537315131,56989,2022-03-03,CA,bronze,15.94
USR-000767,Daniel,Wallace,martinwilliam@example.com,544.379.3722,63754,2025-06-03,DE,platinum,164.6
USR-000768,Charles,Hale,kgrant@example.com,685.984.3135x74087,36397,2021-09-27,FR,bronze,82.5
USR-000769,Shannon,Bishop,autumnbarnes@example.net,656.657.7990x6183,20074,2023-03-31,FR,bronze,34.55
USR-000770,Christopher,Johnson,jorge51@example.net,+1-824-315-2863x48401,88429,2023-11-10,CA,gold,55.24
USR-000771,Patricia,Santos,hking@example.com,653-837-5201x5691,88736,2022-02-23,UK,gold,114.3
USR-000772,Gail,Evans,bellthomas@example.org,268.240.9134x1781,64328,2022-02-27,US,silver,40.38
USR-000773,Nicholas,Day,rebecca14@example.net,(214)995-5838x736,23417,2024-07-29,US,platinum,74.26
USR-000774,Ronald,Miller,nicholsjohn@example.net,916.284.8272x30990,41360,2025-03-21,DE,bronze,20.16
USR-000775,Paul,King,youngelizabeth@example.com,+1-204-251-9908x18733,23746,2024-01-25,US,bronze,32.35
USR-000776,Madison,Allen,lindseybryant@example.org,473.869.5043,06378,2023-04-06,US,platinum,88.57
USR-000777,Brandon,Marshall,jason22@example.com,001-554-793-0539x73451,81054,2024-07-16,UK,bronze,35.87
USR-000778,Kenneth,Fisher,tholloway@example.org,+1-389-872-7405x143,38637,2022-01-21,CA,bronze,37.74
USR-000779,Casey,Mendez,haynesryan@example.com,402-454-2600x6289,25318,2024-03-16,FR,platinum,118.32
USR-000780,James,Rosales,amandacarlson@example.net,658-992-2517x4752,60587,2023-05-19,CA,platinum,126.8
USR-000781,Michael,Garcia,wanda38@example.org,(576)565-7031x01221,84912,2025-05-27,DE,platinum,128.2
USR-000782,Holly,Black,kristi42@example.org,848-535-4574x9883,74153,2025-01-25,DE,gold,108.25
USR-000783,Michael,Watson,jason93@example.com,001-235-821-5173x466,70306,2025-03-22,US,silver,555.31
USR-000784,Danielle,Lamb,teresascott@example.org,(475)461-0801x030,13948,2025-03-07,US,platinum,80.79
USR-000785,Jason,Morgan,daniel16@example.net,432.832.8541x42263,97995,2026-08-07,FR,gold,13.15
USR-000786,David,Phillips,james71@example.com,+1-204-351-9678x7788,89498,2022-03-23,US,gold,38.46
USR-000787,Michael,Jacobs,gregoryherrera@example.org,226.535.5469,25700,2025-03-10,CA,bronze,125.11
USR-000788,Lynn,Hart,christopherwalter@example.com,719.473.2381x545,60016,2026-06-09,US,platinum,71.08
USR-000789,Sheila,Blair,kfowler@example.net,(802)335-6409x3099,79105,2025-03-23,CA,platinum,12.42
USR-000790,Alexander,Dominguez,ksimpson@example.com,001-699-993-8191,36266,2023-07-19,UK,gold,25.56
USR-000791,Glenn,Richmond,georgeeileen@example.org,(841)555-1758,59887,2022-08-28,DE,gold,72.7
USR-000792,James,Martin,gjohnson@example.net,+1-366-868-6858x431,21677,2026-03-04,US,platinum,75.27
USR-000793,Brian,Lambert,wgomez@example.org,794-973-9654x3105,65417,2021-12-07,FR,gold,79.34
USR-000794,Brandon,Harris,murillokendra@example.com,796-608-8958x69793,27214,2022-11-18,UK,platinum,43.13
USR-000795,Evan,Garcia,kayla21@example.org,(686)206-2098x180,86127,2024-06-22,FR,silver,87.37
USR-000796,Misty,Daniel,stewartlauren@example.com,001-614-405-0850x1347,79328,2025-01-16,DE,gold,26.88
USR-000797,Regina,Bowers,charles22@example.com,272-654-3924x5396,17080,2022-11-14,FR,gold,14.19
USR-000798,Amanda,Miller,jean42@example.com,+1-339-468-5276x82091,20478,2023-02-19,US,platinum,22.39
USR-000799,Tiffany,Cruz,wallsnicole@example.net,2978020979,88853,2022-11-01,UK,platinum,41.38
USR-000800,Michelle,Garcia,cindy17@example.com,+1-233-817-0253x3797,07242,2023-02-22,US,platinum,31.97
USR-000801,Deborah,Mcdonald,jmccall@example.com,(753)571-7201,31974,2022-09-27,DE,silver,9.6
USR-000802,Adrian,Buckley,matthewreyes@example.com,574-613-3115x196,71199,2025-05-10,FR,platinum,88.09
USR-000803,Heather,Moore,mdouglas@example.org,(343)709-9034x913,50436,2024-10-21,US,bronze,40.58
USR-000804,James,Wilkins,freynolds@example.org,(446)735-1452x2823,90539,2022-09-07,US,gold,19.11
USR-000805,Kyle,Keller,madisonlarson@example.net,001-534-596-5775,45920,2022-06-26,CA,silver,54.74
USR-000806,Elizabeth,Crawford,bphillips@example.com,623-915-4024,66435,2022-08-16,UK,silver,28.55
USR-000807,Nicole,Chavez,alexis63@example.org,803.549.1410x5269,54687,2026-04-11,CA,silver,30.15
USR-000808,Gary,Cantu,lopezmorgan@example.com,+1-954-436-7687x96746,51147,2024-07-31,US,gold,39.08
USR-000809,Ricky,Lee,vazquezjamie@example.org,898.382.1702x6719,39378,2025-11-20,FR,silver,31.29
USR-000810,Justin,Davis,david75@example.com,860-238-4952,55384,2024-03-06,FR,gold,20.21
USR-000811,Ivan,Moore,tknight@example.com,441-509-6615,21213,2025-04-05,US,gold,37.62
USR-000812,Stephanie,Hayes,pruittwilliam@example.org,(590)230-3471x12027,85694,2022-04-18,CA,gold,24.84
USR-000813,Jimmy,Rice,danielle51@example.net,+1-429-520-7223x03358,29901,2024-06-25,US,gold,12.8
USR-000814,Christina,Howard,halesusan@example.net,001-999-477-3879x27876,32726,2023-07-24,FR,silver,138.79
USR-000815,Cynthia,Klein,davidtownsend@example.com,214-844-8657x43062,69685,2021-12-03,UK,platinum,59.8
USR-000816,Erica,Beltran,lisa91@example.net,572.502.9811x30084,77179,2022-03-14,DE,silver,4.67
USR-000817,Keith,Miller,fischercharles@example.net,296.633.0507x495,37577,2022-10-18,UK,silver,24.7
USR-000818,Morgan,Alexander,ashleyeaton@example.org,(584)841-6169,23946,2022-12-19,CA,bronze,134.29
USR-000819,Brian,Figueroa,tina16@example.org,(638)313-7057,05437,2022-10-25,DE,platinum,104.6
USR-000820,Robert,Moore,vfarrell@example.net,715-925-8385x163,68268,2021-12-19,CA,bronze,13.48
USR-000821,Lauren,Jenkins,jennifer68@example.com,713.329.0102x9158,13404,2024-05-10,FR,silver,74.88
USR-000822,Alicia,Sexton,davispatrick@example.org,253.359.6828,35979,2026-05-31,US,silver,47.87
USR-000823,Amanda,Sweeney,matthewperez@example.org,(676)960-2716x8927,67686,2025-06-17,US,silver,386.61
USR-000824,Kristy,Mullen,nashjames@example.net,947.570.5104,00720,2026-07-21,DE,gold,125.48
USR-000825,Angela,Lopez,shellylewis@example.net,648-624-1430,41019,2023-07-06,FR,bronze,35.93
USR-000826,Steven,Sims,dwayne59@example.com,549.500.1976,36776,2023-05-27,UK,gold,67.05
USR-000827,Bruce,Garcia,christopher13@example.net,8303766170,51324,2025-01-11,US,gold,20.24
USR-000828,Richard,Gross,scollins@example.net,+1-820-898-7284x81818,79716,2022-04-20,CA,platinum,19.24
USR-000829,Kimberly,King,brian57@example.org,377-821-3963x6209,01498,2026-05-10,DE,silver,10.1
USR-000830,Tanya,Silva,stephanie72@example.org,890-517-0668,57894,2022-04-10,UK,platinum,32.96
USR-000831,Heidi,Leon,meganpalmer@example.com,001-804-670-5712x6565,13717,2025-01-02,US,silver,40.98
USR-000832,Leslie,Price,ddavis@example.org,712-507-0180,48633,2024-06-13,UK,bronze,26.77
USR-000833,Tracy,Lawrence,lindahenson@example.org,(652)257-6150x335,68097,2023-09-10,US,gold,9.95
USR-000834,William,Chambers,karenfuentes@example.org,322-599-7853x210,29205,2026-02-09,FR,silver,228.58
USR-000835,Amy,Mckenzie,cunninghamjuan@example.org,676.258.4901,44953,2023-10-07,UK,gold,14.06
USR-000836,Jill,Hernandez,shannon70@example.net,001-890-595-9027x9904,52265,2024-08-16,DE,silver,5.99
USR-000837,Carlos,Larson,blackjames@example.net,(948)983-6269x61636,09213,2023-11-18,US,gold,77.97
USR-000838,Jenna,Flores,rbaldwin@example.net,001-342-669-1548x978,13121,2025-01-19,CA,gold,26.57
USR-000839,Jonathan,Collier,egoodwin@example.org,(308)875-5056x244,58422,2024-03-08,US,bronze,28.8
USR-000840,Brittany,Richardson,garciapaige@example.org,001-438-270-7414,13769,2022-10-21,CA,gold,22.23
USR-000841,Mary,Ochoa,jason28@example.net,001-414-504-6247x86357,54312,2024-12-01,CA,platinum,68.75
USR-000842,Timothy,Perez,masonashley@example.org,654-846-8432x1095,74180,2023-09-11,UK,gold,36.04
USR-000843,Tony,Pham,brianorr@example.net,9998199846,09433,2023-12-06,FR,bronze,18.58
USR-000844,Candice,Watson,goodwinjason@example.com,(725)976-2109x0280,99867,2026-03-07,FR,platinum,44.01
USR-000845,Brittany,Warner,andrew04@example.com,815-466-3057x275,25061,2021-09-16,CA,silver,103.5
USR-000846,Daniel,Flores,lynnhoffman@example.net,001-405-237-0137x607,88551,2025-10-08,UK,gold,120.71
USR-000847,Elijah,Dennis,mariahtaylor@example.net,575.467.7946x685,36845,2022-03-09,FR,silver,57.43
USR-000848,Kathryn,Wagner,robertrowland@example.net,780.877.5746x58578,39730,2023-06-08,UK,bronze,48.29
USR-000849,Kimberly,Perkins,devin93@example.com,(582)798-5165x2287,14639,2022-01-13,FR,bronze,49.48
USR-000850,Steven,Moreno,jordansims@example.com,587-377-4763x9710,69166,2024-04-14,UK,silver,135.13
USR-000851,Melissa,Cuevas,tylerrusso@example.com,2687886742,90422,2025-02-12,US,gold,16.62
USR-000852,Elizabeth,Skinner,snichols@example.com,(821)763-4651,15349,2023-05-02,CA,bronze,41.0
USR-000853,Christopher,Brown,rhodesjesus@example.net,(898)779-0868,14662,2026-03-17,CA,platinum,43.39
USR-000854,Jon,Massey,logancurtis@example.org,001-659-339-6701x55226,97227,2022-04-09,US,platinum,33.37
USR-000855,Wanda,Frye,matthew95@example.net,987.335.1683x2022,11319,2022-09-03,UK,bronze,33.34
USR-000856,Christopher,Williams,christopherramirez@example.net,9085475557,38526,2025-01-13,US,gold,119.48
USR-000857,Jay,Castro,nicolejones@example.org,+1-218-636-6949x83598,51624,2024-08-08,UK,bronze,12.11
USR-000858,Lisa,Crawford,beckyharrington@example.com,645.762.7137x02446,74420,2024-04-23,US,silver,72.24
USR-000859,Christina,Johnson,graysarah@example.org,001-647-883-0626,94938,2026-07-12,FR,silver,52.88
USR-000860,Wayne,Patel,rthompson@example.com,001-546-231-2842x09274,77688,2024-03-07,FR,bronze,16.99
USR-000861,Gina,Thomas,whitekaren@example.com,+1-312-885-1368x4054,88216,2023-04-06,UK,platinum,127.26
USR-000862,Wendy,Freeman,mirandamichele@example.com,575.619.0032x2607,61356,2024-02-24,UK,platinum,31.08
USR-000863,Justin,Martin,ifriedman@example.com,(843)910-3233x85437,31449,2021-11-16,US,platinum,75.48
USR-000864,Michael,Cooper,chrishenderson@example.net,359-496-8224x312,47125,2026-05-14,CA,silver,16.01
USR-000865,Michael,Mason,jilljackson@example.org,2788141257,59553,2026-02-12,CA,silver,82.18
USR-000866,Stephen,Decker,meaganevans@example.net,547-359-7113x15687,88814,2021-10-22,DE,platinum,42.76
USR-000867,Kenneth,Hughes,logan63@example.net,768-745-8310x903,66485,2025-02-28,US,gold,37.86
USR-000868,Derek,Lee,heatherwells@example.org,(271)492-6421,31346,2024-05-08,UK,silver,36.68
USR-000869,Scott,Martin,burnsryan@example.com,001-849-670-6959x9019,29419,2025-04-30,US,gold,157.82
USR-000870,Wanda,Allen,lthomas@example.com,2212118700,70962,2025-12-18,FR,bronze,196.24
USR-000871,Harold,Mcneil,joe20@example.net,001-239-656-0898,56163,2023-07-08,DE,platinum,37.45
USR-000872,Melinda,Wilson,linjustin@example.net,(547)259-9117,51903,2023-09-11,DE,platinum,70.9
USR-000873,Brian,Powell,steven60@example.org,831.560.3502x450,17100,2025-04-24,UK,platinum,61.77
USR-000874,Kristen,Bean,eric41@example.net,(394)656-4686x67646,22235,2025-03-04,US,bronze,26.99
USR-000875,Kevin,Smith,hooddaniel@example.com,537-484-7107x382,19803,2023-03-24,US,platinum,50.73
USR-000876,Jennifer,Alvarado,jeffreysimmons@example.org,+1-823-734-5015x4177,61032,2024-04-18,DE,bronze,19.93
USR-000877,Robert,Briggs,williamsdenise@example.org,9595118624,82178,2022-09-05,DE,silver,40.68
USR-000878,Stephanie,Krueger,mitchelldavid@example.net,+1-963-715-5580x0875,60915,2023-03-31,CA,platinum,22.13
USR-000879,Stacey,Lewis,jillarnold@example.org,308.544.4685x0138,66895,2023-06-09,CA,bronze,136.56
USR-000880,Vanessa,Rhodes,dunnkyle@example.net,926.545.7017,30456,2025-10-22,FR,gold,78.2
USR-000881,Tony,Johnson,hendersonjames@example.org,(449)871-2793x108,22131,2024-11-02,CA,platinum,22.2
USR-000882,Timothy,Edwards,hamiltonandrew@example.org,469.360.9566x11828,93056,2021-09-08,CA,gold,133.95
USR-000883,Timothy,Shaw,jeffrey83@example.org,001-475-833-6314,76374,2022-01-27,UK,silver,68.94
USR-000884,Gina,Wilson,zflores@example.net,(434)754-9642x20699,45475,2024-03-30,CA,silver,76.57
USR-000885,John,Smith,amanda87@example.com,(534)349-1088x5348,80189,2025-10-09,CA,gold,42.89
USR-000886,Rebecca,Alexander,sharisingleton@example.com,334.907.9328x18167,59734,2024-12-05,FR,platinum,43.2
USR-000887,David,Perez,thompsontamara@example.com,961.374.5741,66295,2022-12-17,DE,gold,9.05
USR-000888,Allison,Smith,johnsonalexis@example.org,630.221.4890,10946,2022-01-26,CA,platinum,39.91
USR-000889,Lori,Wright,danielguerrero@example.net,001-719-827-7244x3764,10396,2024-03-10,UK,silver,71.26
USR-000890,Samantha,Macias,ronald91@example.com,001-383-636-5974x709,68048,2023-11-28,DE,gold,22.03
USR-000891,Wendy,Wilson,heidilynch@example.org,333.482.6561x97896,49914,2023-08-14,UK,silver,24.71
USR-000892,Frances,Carpenter,kblair@example.net,(677)808-6657,49149,2025-10-20,CA,gold,27.68
USR-000893,Shannon,Alvarado,caroline77@example.com,938.500.7506x8233,29858,2024-06-06,UK,silver,49.28
USR-000894,Joshua,Barton,housejennifer@example.com,288.765.7073x8546,20870,2022-01-03,DE,gold,161.1
USR-000895,Steve,Humphrey,derekwright@example.org,+1-758-778-9288x0229,99045,2025-12-15,DE,platinum,28.14
USR-000896,Vincent,Montgomery,brianmills@example.org,607.599.1906x2315,40682,2023-01-26,UK,platinum,26.36
USR-000897,Christian,Serrano,patricia70@example.net,+1-648-767-1172,77275,2023-06-28,FR,gold,363.46
USR-000898,Jonathan,Henderson,bookerjohn@example.com,(467)924-0896,07946,2022-01-07,US,gold,46.2
USR-000899,Jennifer,Thomas,watsonmelissa@example.com,701.491.8717x104,94404,2026-01-20,US,platinum,44.56
USR-000900,Thomas,Miller,hernandezchristian@example.org,+1-396-305-0346,62587,2022-10-16,UK,bronze,10.16
USR-000901,Christopher,Bray,rhonda46@example.com,(645)312-3355x916,46237,2024-11-18,DE,silver,81.2
USR-000902,Richard,Johnson,patrickhall@example.com,001-448-765-0074x435,85890,2021-08-10,CA,gold,122.53
USR-000903,Toni,Miller,jerry47@example.org,(469)667-7813x4145,36606,2024-05-04,FR,silver,64.51
USR-000904,Ryan,Wise,cohenleslie@example.com,2908435184,27850,2024-08-05,UK,bronze,29.03
USR-000905,Carolyn,Scott,xcox@example.org,(471)800-4991,37236,2026-07-02,FR,bronze,33.04
USR-000906,Joe,Black,udawson@example.net,+1-819-520-5091,31844,2024-06-08,DE,platinum,103.58
USR-000907,Jessica,Hernandez,lorettaowen@example.org,393-428-6571x19249,67460,2025-06-13,US,gold,75.39
USR-000908,Renee,Lewis,pattersonmonica@example.net,983-392-4516,65192,2023-11-08,US,silver,18.71
USR-000909,David,Espinoza,nsmith@example.org,372-592-3359,96400,2022-08-25,CA,bronze,26.57
USR-000910,Jamie,Bullock,michaeljackson@example.net,924.350.4094x147,99597,2025-10-07,CA,silver,14.36
USR-000911,Andrea,Schmidt,chrissantos@example.com,868-621-6362x9703,84892,2025-12-08,CA,bronze,37.34
USR-000912,Susan,Snow,jhumphrey@example.net,(532)824-2637,67668,2025-05-02,DE,platinum,30.87
USR-000913,Eric,King,matthew28@example.com,+1-647-359-0447,58537,2023-09-22,US,platinum,15.42
USR-000914,Jason,Adams,cooperbrenda@example.net,001-606-552-5329x3244,36907,2025-03-27,CA,platinum,32.42
USR-000915,David,Sampson,luis08@example.net,001-297-875-4728x157,56012,2022-06-29,CA,silver,80.13
USR-000916,Latoya,Smith,lmcmillan@example.org,637-471-4948x7248,56816,2022-03-10,UK,silver,43.29
USR-000917,George,Stone,adamwalton@example.net,(208)408-2078,22920,2026-08-05,FR,silver,8.63
USR-000918,Betty,Anderson,conniesmith@example.net,001-542-235-4791,96151,2022-05-21,DE,platinum,84.63
USR-000919,Michelle,Carpenter,jacksonchristopher@example.org,+1-722-679-8257x99883,28245,2022-06-12,FR,silver,75.51
USR-000920,Kristy,Hall,kevinpierce@example.net,870.703.7817x150,19954,2023-01-26,US,silver,15.83
USR-000921,Alexander,Hicks,lydia20@example.net,915-612-2866x00999,76240,2023-01-02,UK,gold,63.89
USR-000922,Daniel,Maxwell,brooksbrandi@example.org,264.387.3725,19636,2023-03-08,UK,platinum,16.56
USR-000923,Barbara,Hunter,josephperez@example.org,001-778-767-1542,64058,2022-01-04,US,bronze,105.99
USR-000924,Bonnie,Gonzales,dwilliams@example.org,+1-310-935-3363x592,24033,2022-08-12,FR,gold,85.54
USR-000925,Alex,Morgan,watsonamanda@example.net,+1-266-831-4387,14907,2021-12-03,FR,silver,18.01
USR-000926,Kevin,Garrison,rodriguezrachel@example.net,001-389-959-4919x26595,27408,2022-10-07,US,bronze,22.08
USR-000927,Destiny,Henderson,ramirezchristopher@example.com,400-419-8011x063,36375,2025-10-16,DE,bronze,45.61
USR-000928,Joe,Cruz,tammy95@example.org,+1-789-681-9785x51791,31753,2023-08-10,FR,bronze,58.35
USR-000929,Angela,Tyler,josephmorrison@example.com,+1-293-304-9408,04886,2026-05-20,FR,bronze,21.9
USR-000930,Robert,Nguyen,morrisonjacqueline@example.org,216.579.2664,93249,2021-11-04,US,gold,22.35
USR-000931,Michael,Rogers,riosryan@example.org,210.767.1091x79651,79840,2022-05-31,UK,platinum,38.03
USR-000932,Mary,Fernandez,jason74@example.net,755-683-9318x566,74517,2026-06-05,US,silver,103.2
USR-000933,Jonathan,Ford,mcguirekayla@example.com,288.510.7863x20197,03499,2024-01-21,US,gold,56.24
USR-000934,Kimberly,Martinez,tanderson@example.org,358-281-1912x77615,59463,2026-08-04,UK,platinum,31.09
USR-000935,Michele,Collins,paul60@example.org,625-797-6571x254,71943,2023-02-09,CA,bronze,66.32
USR-000936,Traci,Carroll,christopher61@example.com,001-690-614-0905,41298,2025-11-18,DE,gold,39.2
USR-000937,Roberto,Banks,duane16@example.com,889.873.9076,64210,2023-05-21,DE,platinum,59.05
USR-000938,Edward,Scott,hunter31@example.com,299.970.6581x1245,57866,2024-05-10,FR,bronze,20.25
USR-000939,Ryan,Murphy,dmoss@example.org,001-522-771-6623,24121,2026-02-13,US,platinum,199.88
USR-000940,Aaron,Murray,athompson@example.com,481-532-6135x42701,27010,2024-10-31,FR,silver,53.09
USR-000941,Melanie,Schneider,williamsmark@example.net,704.567.4071,30968,2022-03-02,US,bronze,3.09
USR-000942,Chris,Powell,marioperry@example.net,+1-575-831-8483,38208,2024-06-01,DE,platinum,13.65
USR-000943,Daniel,Hernandez,hking@example.com,001-216-963-9303x22168,00910,2022-01-29,DE,platinum,43.58
USR-000944,Eric,Holder,matthew41@example.org,001-351-621-8833x40179,35386,2026-07-28,FR,silver,73.8
USR-000945,Jenna,Soto,vwoodard@example.com,001-962-353-6711,98778,2022-04-14,US,platinum,127.02
USR-000946,Jeremy,Hester,hholt@example.net,456.459.2300x224,30774,2026-06-11,FR,silver,42.12
USR-000947,Shannon,Powell,ncollins@example.net,001-435-419-9972x1115,58425,2025-05-12,FR,bronze,69.08
USR-000948,Alan,Leon,jessicafisher@example.com,(242)601-1731x01091,51928,2021-10-12,DE,silver,59.93
USR-000949,Lori,Lopez,collinsmatthew@example.com,(986)551-0389x53722,75696,2026-02-17,CA,silver,73.55
USR-000950,Joann,Smith,kristina24@example.com,588.707.6965x77654,78635,2026-05-18,FR,silver,31.53
USR-000951,Angela,Garcia,eyoung@example.org,+1-645-934-7491x1608,71821,2025-01-02,CA,bronze,43.8
USR-000952,David,Moore,jasonreeves@example.net,694-647-4848x569,43567,2022-01-01,DE,gold,60.25
USR-000953,Jose,Wilson,steven99@example.org,426-907-1339x143,53351,2025-07-13,UK,gold,173.74
USR-000954,Elizabeth,Wilson,jasonburke@example.com,952-559-1372x067,08401,2026-04-28,DE,silver,31.77
USR-000955,Sydney,Murray,allencheryl@example.net,546.386.2075,79062,2022-01-14,FR,gold,48.79
USR-000956,Donna,Davidson,anamoore@example.net,001-618-735-0739,45029,2021-08-27,DE,platinum,116.32
USR-000957,Benjamin,Hicks,clifford14@example.com,(878)456-6217,88963,2023-11-30,CA,gold,24.98
USR-000958,Jennifer,Collins,mullenkevin@example.com,(551)549-9753x01446,71816,2022-11-28,US,silver,5.93
USR-000959,Mark,Cook,davisdiana@example.org,498-284-8131,47410,2025-12-25,UK,gold,36.95
USR-000960,John,Spencer,andrewknight@example.org,+1-822-502-4176x6970,91824,2024-05-04,FR,silver,30.13
USR-000961,Angela,Gray,dwest@example.net,8094773549,48387,2024-12-06,US,bronze,176.4
USR-000962,Carla,Garza,thomasjeff@example.com,601.825.3436,56800,2024-07-05,CA,gold,6.56
USR-000963,Steven,Simmons,ruth44@example.org,614.782.2119,99412,2025-02-02,US,bronze,49.57
USR-000964,Henry,Preston,nicholas32@example.org,(585)855-0269x4505,07550,2023-12-01,US,bronze,324.19
USR-000965,Eduardo,Castro,kimberly93@example.net,(388)266-8980,52918,2024-10-06,UK,silver,12.72
USR-000966,Matthew,Mack,alyssamitchell@example.com,001-230-952-3614x1637,84122,2022-05-30,DE,silver,27.55
USR-000967,Rhonda,Thornton,williamstiffany@example.net,(902)394-0799x397,06681,2026-04-05,DE,platinum,10.53
USR-000968,William,Willis,kelsey05@example.com,(648)978-4041,14192,2022-11-26,DE,bronze,105.41
USR-000969,Erin,Villarreal,kfreeman@example.com,556-999-2291,83323,2025-06-10,DE,bronze,28.26
USR-000970,Arthur,Brown,emily47@example.com,001-733-409-9479x141,66205,2023-02-10,DE,gold,110.25
USR-000971,Tanner,Blackburn,dhenry@example.com,765-837-4667,27498,2025-01-08,DE,platinum,24.48
USR-000972,Craig,Phillips,tjones@example.org,968-359-5241,56898,2024-03-18,DE,silver,6.47
USR-000973,Kevin,Kelley,richard34@example.net,001-332-651-0110x2883,75423,2024-12-08,US,bronze,72.26
USR-000974,Carlos,Jones,davisdavid@example.org,+1-674-474-8157x9619,25249,2025-06-30,CA,gold,28.63
USR-000975,Brian,Stevenson,jonathanlara@example.net,(447)908-0709,68317,2024-10-27,CA,platinum,91.07
USR-000976,Michael,Adams,robertroberts@example.com,824-870-2691x546,80003,2024-09-24,CA,bronze,49.4
USR-000977,Sandra,Smith,ashleyhernandez@example.org,001-518-970-8633x445,47673,2025-12-22,UK,platinum,86.34
USR-000978,Brandon,Jackson,wattsstephanie@example.net,869-480-2844x02783,86880,2023-06-30,US,gold,52.94
USR-000979,Tara,Robbins,christine41@example.net,+1-447-890-4475x15379,84125,2021-09-09,US,bronze,139.52
USR-000980,Katherine,Smith,johnholmes@example.org,+1-700-729-7806x78246,27047,2021-08-16,US,bronze,162.13
USR-000981,Dylan,White,davidpalmer@example.org,(590)635-8322x3272,34454,2022-04-17,US,bronze,22.96
USR-000982,Charles,Hammond,hatkinson@example.org,+1-481-448-9948,28630,2025-01-11,FR,silver,294.23
USR-000983,James,Thompson,roger61@example.net,001-597-410-8186,15040,2022-10-20,UK,platinum,27.87
USR-000984,Jeremy,Zuniga,jennifer21@example.com,(954)647-2270x048,33825,2022-06-06,FR,silver,6.86
USR-000985,Gregory,Cooper,ngonzalez@example.com,885-208-3743x200,85450,2025-07-06,FR,silver,13.33
USR-000986,John,Fowler,bfreeman@example.net,+1-567-558-5987x71573,44068,2026-08-01,DE,bronze,121.28
USR-000987,Walter,Porter,lopezamanda@example.net,001-340-456-9476,61231,2026-04-19,FR,platinum,185.33
USR-000988,Olivia,Wilson,murraycrystal@example.org,880-399-5224x275,59466,2025-03-09,UK,silver,124.84
USR-000989,Rachael,Griffin,millermelissa@example.net,9116755567,63404,2022-11-03,UK,silver,90.15
USR-000990,Daniel,Wu,tbaldwin@example.com,001-299-589-0716x778,02879,2025-08-27,DE,gold,54.41
USR-000991,Tiffany,Joyce,jefferyrhodes@example.org,7837341871,90236,2021-09-10,US,bronze,255.76
USR-000992,Lisa,Jensen,brianlarsen@example.net,3354431373,93720,2024-06-16,CA,bronze,67.48
USR-000993,Laura,Johnson,andrea88@example.org,001-298-475-9973x22927,68912,2022-10-11,US,gold,82.49
USR-000994,Laurie,Bates,kclark@example.org,+1-306-820-4678x6303,76365,2021-12-09,US,gold,96.5
USR-000995,Ashley,Scott,dcastillo@example.net,(298)364-4491x1851,45465,2022-11-30,CA,platinum,144.35
USR-000996,Garrett,Osborne,marcusbarron@example.org,6184087258,29894,2021-09-07,CA,bronze,374.62
USR-000997,Evan,Dennis,toddescobar@example.com,(615)527-2311,38142,2021-12-09,CA,silver,33.81
USR-000998,Paul,Rubio,amberbutler@example.com,001-759-572-7771x98460,92573,2026-03-24,CA,platinum,103.46
USR-000999,Stephanie,Sellers,danielle74@example.org,+1-668-834-8698x716,21248,2024-09-03,CA,bronze,125.98
USR-001000,Annette,Hines,ywalton@example.org,339-408-1100x07783,96504,2023-08-24,FR,silver,16.38
